863.878 136.35
1559.34 120.187
1596.01 110.926
1013.32 115.384
144.712 120.58
-529.469 111.983
-627.632 93.9007
-125.995 83.472
585.508 86.6501
977.089 89.8821
791.525 79.1454
217.252 59.6403
-337.006 48.5366
-614.239 50.9022
-648.805 52.6448
-594.513 40.2953
-511.712 19.9302
-366.539 8.68982
-177.421 10.7509
-61.0085 11.5173
-102.802 -1.88904
-240.106 -22.5319
-328.92 -33.3566
-306.404 -31.0838
-230.373 -30.7773
-160.226 -44.6868
-75.4348 -65.0381
32.1491 -74.9058
34.5128 -71.9261
-251.584 -71.5816
-807.026 -85.4591
-1294.9 -104.969
-1304.32 -113.366
-747.799 -109.212
20.9021 -108.356
519.322 -121.694
553.303 -139.846
309.408 -146.294
81.7297 -140.525
-9.48169 -138.721
-10.7764 -151.042
56.8494 -167.351
262.536 -171.406
615.171 -163.625
938.729 -160.468
993.309 -171.338
724.048 -185.368
327.45 -186.64
44.6599 -176.498
-62.4595 -171.638
-84.6689 -180.68
-60.9587 -192.06
92.8252 -190.23
403.179 -177.462
660.809 -170.639
547.129 -177.567
-11.2107 -186.026
-671.861 -180.889
-944.737 -165.344
-655.686 -156.418
-117.108 -161.09
175.744 -166.505
0.119751 -158.011
-435.956 -139.711
-726.695 -128.72
-602.588 -131.166
-75.0928 -133.616
618.098 -121.926
1122.28 -101.1
1092.07 -88.2963
395.432 -88.7835
-684.249 -88.5817
-1506.75 -74.0985
-1507.44 -51.2287
-688.694 -37.1212
340.397 -36.1675
898.157 -33.8832
837.783 -17.2705
597.924 6.90686
651.058 21.5548
971.432 23.178
1111.36 26.723
760.956 44.5586
110.61 69.0691
-399.656 83.2789
-602.763 84.5862
-737.911 88.3685
-1042.47 106.327
-1349.83 130.032
-1246.68 142.66
-631.573 142.537
30.967 145.415
144.098 162.314
-347.448 183.992
-825.521 193.858
-602.846 191.164
374.718 192.002
1472.06 206.67
1973.88 225.173
1681.31 231.182
924.61 224.894
123.954 222.693
-534.522 234.141
-1023.24 248.509
-1262.72 249.803
-1143.84 239.152
-742.026 233.201
-362.401 240.743
-266.473 250.364
-385.078 246.439
-396.731 231.043
-116.193 221.033
262.985 224.414
375.7 229.113
109.976 219.938
-249.146 199.893
-326.021 186.005
-57.3162 185.465
257.149 185.586
281.81 171.635
-38.0391 147.556
-492.62 130.483
-863.43 126.777
-1087.29 123.162
-1188.63 105.426
-1157.55 78.416
-975.026 59.3304
-723.439 53.6679
-565.281 47.6156
-558.565 27.4943
-550.197 -0.943726
-344.167 -20.5082
15.3682 -26.5639
218.307 -33.4527
28.0642 -54.2647
-378.379 -82.3893
-518.508 -100.679
-121.502 -105.407
509.912 -111.391
758.696 -131.116
350.752 -157.124
-317.039 -172.386
-587.473 -174.095
-266.068 -177.512
162.928 -194.487
95.1748 -216.75
-487.087 -227.441
-975.507 -224.69
-812.036 -224.167
-98.187 -237.056
552.526 -254.309
701.58 -259.294
475.857 -251.08
244.862 -245.719
82.9058 -253.693
-244.016 -265.209
-770.692 -263.914
-1062.51 -249.829
-673.692 -239.332
179.134 -242.186
666.535 -247.879
238.043 -240.385
-648.098 -220.679
-924.9 -205.419
-114.396 -203.614
1045.13 -204.063
1345.93 -191.114
441.751 -166.695
-755.411 -147.677
-1071.98 -142.299
-307.599 -138.694
687.405 -121.631
1080.4 -93.9576
928.544 -72.7278
856.771 -65.3649
1074.71 -59.3673
1054.65 -39.949
287.18 -10.889
-882.798 10.6572
-1463.79 18.108
-887.394 24.5692
330.724 44.3458
1130.62 72.7601
1011.24 92.6053
437.042 98.166
172.943 103.135
416.803 121.297
714.08 147.102
614.149 163.347
196.871 165.219
-100.04 166.956
-18.8902 181.796
292.659 203.339
534.296 214.45
567.343 211.231
435.682 208.442
208.275 218.734
-66.3174 234.882
-281.601 239.879
-289.556 230.759
-61.4116 222.752
228.391 227.905
343.63 238.189
185.635 236.765
-189.925 221.623
-693.754 208.416
-1220.88 208.547
-1547.2 213.21
-1381.89 205.787
-690.718 185.215
79.7549 167.533
316.826 163.46
-94.6306 163.428
-537.128 151.091
-285.508 126.331
613.684 105.518
1268.12 98.6466
885.365 95.414
-288.224 79.7812
-1160.17 52.5671
-962.459 30.4202
-76.9716 22.5702
431.967 18.0022
20.2856 1.0174
-789.789 -26.6314
-1092.16 -48.0873
-632.596 -54.9146
9.1051 -58.8231
195.46 -75.1289
-50.829 -101.169
-215.896 -119.933
-31.9416 -123.815
177.133 -125.193
-70.8853 -138.968
-783.458 -161.586
-1414.93 -175.933
-1388.33 -175.273
-616.975 -172.616
459.664 -182.423
1243.98 -200.255
1368.18 -208.959
865.818 -202.69
114.506 -195.067
-407.499 -200.057
-460.396 -212.366
-233.771 -214.853
-146.667 -202.581
-380.198 -189.742
-647.338 -189.774
-525.49 -196.541
-3.98657 -192.963
447.679 -175.024
449.136 -157.446
230.986 -153.102
383.339 -155.018
1049.04 -146.232
1572.09 -123.655
1164.31 -102.49
-103.046 -94.992
-1194.77 -93.3786
-1142.41 -80.8399
-97.4101 -55.2151
808.29 -32.1358
669.959 -23.2036
-253.301 -19.8315
-880.275 -5.40314
-480.033 21.3128
634.395 44.3135
1546.04 52.7001
1679.02 55.84
1208.06 70.1224
666.893 95.8582
378.314 116.73
323.919 122.577
390.871 123.541
534.43 135.741
682.47 158.571
646.546 175.462
271.322 177.035
-338.204 174.175
-833.904 182.702
-919.061 201.107
-612.751 212.613
-216.558 208.662
-47.4006 200.869
-204.834 204.694
-537.084 217.739
-765.419 223.089
-654.442 213.027
-153.184 199.857
553.645 198.658
1140.24 206.141
1347.75 205.3
1151.89 189.283
751.352 171.053
409.041 165.252
301.368 167.721
461.948 161.399
776.754 140.321
1001.51 118.067
872.928 108.795
333.251 107.477
-325.913 97.0463
-641.671 72.4341
-403.035 47.7861
112.607 36.7299
401.634 33.3745
247.432 20.6873
-94.6457 -5.49734
-250.819 -30.52
-172.89 -41.3346
-119.522 -44.6901
-233.592 -57.5421
-311.349 -83.1572
-92.5012 -106.412
328.704 -114.894
564.723 -116.199
419.534 -127.17
134.108 -150.176
25.4326 -169.679
6.11304 -173.956
-301.431 -171.432
-939.362 -178.801
-1345.48 -197.529
-941.191 -211.737
76.8938 -210.412
808.584 -202.804
645.85 -205.411
26.0686 -218.805
-45.0012 -226.81
796.609 -219.166
1784.67 -205.925
1878.66 -203.342
947.888 -211.1
-128.399 -212.768
-507.429 -198.879
-249.003 -180.248
12.1005 -172.851
34.5244 -175.473
247.434 -171.473
991.813 -152.202
1804.08 -129.207
1794.97 -118.126
729.323 -116.844
-564.534 -108.562
-1042.91 -85.4565
-574.026 -59.7656
-3.07513 -46.739
-105.046 -43.3576
-700.298 -32.6985
-953.787 -7.78368
-426.851 18.5042
395.759 31.3691
672.16 34.7292
136.23 45.5989
-659.911 70.1001
-967.495 94.7552
-565.18 105.277
140.469 106.485
598.244 115.443
605.13 137.416
388.292 158.387
319.281 164.624
560.333 161.848
910.706 167.128
970.146 184.874
525.168 200.574
-170.3 201.099
-560.76 193.07
-340.17 193.528
169.544 206.002
313.687 215.541
-151.994 209.673
-707.047 195.889
-598.582 191.153
270.243 198.12
1128.78 201.441
1116.9 189.328
208.117 170.131
-765.161 160.683
-997.43 162.75
-493.199 160.632
77.1201 143.254
161.713 119.791
-188.744 106.892
-570.094 105.426
-737.984 99.367
-756.955 78.3868
-774.383 52.4484
-853.955 37.957
-1035.1 34.8671
-1350.72 26.8696
-1657.21 4.39325
-1589.31 -21.8434
-927.199 -35.751
-32.7271 -38.2968
319.72 -46.0362
-244.295 -67.7679
-1132.28 -92.0764
-1279.07 -103.232
-311.156 -103.135
933.146 -108.562
1225.91 -127.523
264.075 -147.939
-1001.62 -154.509
-1392.52 -150.081
-704.38 -151.595
235.756 -166.268
595.565 -181.412
378.377 -182.191
181.449 -172.403
335.979 -169.117
536.032 -178.734
314.811 -187.995
-336.975 -182.59
-972.899 -167.244
-1206.76 -159.119
-1046.74 -163.773
-719.258 -167.418
-350.82 -156.307
46.2059 -136.081
372.834 -123.927
434.001 -124.555
193.008 -123.675
-92.0316 -108.133
-119.461 -84.4638
89.1021 -69.8266
190.311 -68.0486
-66.9425 -64.374
-501.607 -46.2723
-653.831 -21.139
-269.627 -6.03876
420.902 -3.89679
914.679 0.480042
884.428 18.9799
415.336 43.3791
-140.854 56.7703
-492.552 57.1552
-612.783 60.1356
-681.186 76.9274
-842.991 98.5272
-1003.82 108.246
-876.301 105.025
-294.698 104.848
492.788 118.238
932.963 135.444
692.056 140.055
82.1882 131.97
-159.377 127.509
377.119 136.491
1285.48 148.443
1731.01 147.29
1349.46 133.895
640.53 124.865
370.228 129.284
664.209 136
875.094 129.313
399.878 111.049
-528.448 98.0569
-1038.39 98.6486
-589.606 101.02
417.777 89.8924
1077.59 68.0324
908.428 52.4781
221.899 50.738
-374.324 50.3788
-632.144 36.5748
-729.136 13.0174
-837.935 -3.13477
-864.329 -5.20331
-657.27 -6.23828
-302.02 -20.5803
-42.0754 -43.634
44.7737 -58.187
125.306 -58.4346
311.129 -58.0065
408.096 -70.7374
111.199 -91.1627
-556.964 -102.076
-1129.84 -98.5765
-1105.28 -94.8508
-448.144 -104.203
360.789 -120.321
764.839 -126.075
592.476 -117.483
121.574 -109.274
-225.433 -114.177
-223.387 -125.069
38.9219 -124.944
293.026 -110.776
341.788 -97.7706
237.234 -98.0673
222.645 -103.751
448.944 -97.9932
737.105 -78.7208
704.824 -61.5863
210.184 -58.0949
-378.541 -59.5493
-495.619 -49.3498
-17.656 -26.3787
516.618 -6.67462
464.306 -1.06429
-156.612 -0.0915604
-607.069 12.5818
-216.445 37.133
851.913 57.1899
1746.4 62.6526
1815.93 63.7264
1222.59 76.4564
642.756 100.089
520.476 117.99
765.485 120.833
1088.19 119.551
1349.96 129.875
1459.13 150.139
1149.19 163.51
207.437 161.481
-1009.2 155.699
-1578.88 161.549
-852.106 176.473
704.776 183.507
1744.7 174.99
1293.83 163.276
-277.084 163.365
-1639.06 171.825
-1821.96 171.615
-1033 155.967
-205.639 137.899
37.4897 131.984
-177.24 133.944
-415.851 126.707
-499.631 104.414
-511.089 80.715
-451.743 69.713
-176.7 66.2819
297.042 53.3749
625.939 26.0478
447.047 -1.4678
-201.696 -15.5853
-893.938 -22.272
-1238.64 -38.5215
-1181.1 -68.3531
-881.559 -97.0142
-464.526 -111.49
-20.2584 -118.589
251.456 -135.214
139.505 -164.476
-258.059 -191.154
-489.918 -202.867
-226.778 -207.266
256.265 -221.132
285.9 -246.675
-419.009 -268.277
-1299.53 -274.244
-1480.45 -273.064
-732.087 -281.371
249.315 -300.489
586.078 -314.46
125.945 -312.332
-498.73 -303.426
-621.044 -304.189
-164.282 -315.071
477.091 -319.836
940.747 -308.32
1098.59 -290.648
891.058 -283.06
279.038 -285.125
-515.457 -280.389
-939.407 -259.497
-564.085 -233.375
376.215 -217.981
1123.54 -212.017
1198.46 -198.854
921.931 -169.98
957.212 -137.063
1411.79 -115.744
1671.65 -103.843
1235.11 -84.5949
469.789 -50.3341
230.457 -13.437
739.645 10.8468
1183.23 25.5792
659.699 47.6374
-617.186 83.8276
-1400.59 121.134
-794.681 144.754
674.717 158.651
1599.01 179.778
1211.95 214.099
118.094 248.005
-548.459 267.212
-422.39 276.593
-116.047 293.16
-251.2 322.023
-659.18 349.055
-731.943 360.546
-335.514 362.291
-1.42175 371.322
-145.552 391.906
-407.779 409.451
-72.7607 410.887
906.312 402.917
1622.99 402.562
1152.83 413.248
-341.278 419.968
-1665.39 410.332
-1805.15 391.946
-939.173 381.775
-150.651 382.391
-229.426 378.421
-921.483 358.192
-1362.4 330.189
-1070.33 311.264
-368.033 303.121
99.7258 290.06
62.381 261.149
-238.338 225.715
-457.944 200.435
-501.523 186.127
-454.383 166.794
-343.227 132.258
-133.409 92.643
68.9824 64.3837
-0.558044 47.391
-452.112 25.393
-972.624 -11.0219
-1036.93 -50.9887
-472.038 -78.3862
260.616 -94.2308
464.797 -115.044
-87.4689 -149.471
-928.935 -185.957
-1414.84 -208.76
-1388.67 -219.847
-1219.54 -235.965
-1197.12 -264.981
-1075.72 -294.708
-397.023 -309.85
765.416 -313.336
1608.06 -322.098
1333.51 -343.228
63.9243 -363.946
-1144.03 -369.462
-1289.63 -363.669
-372.724 -363.648
722.575 -375.689
1211.6 -386.476
1117.21 -381.763
977.969 -366.4
1057.28 -357.562
1073.8 -360.727
707.146 -362.066
122.314 -347.922
-210.928 -324.074
-149.88 -307.738
-99.2847 -303.551
-504.515 -297.199
-1261.97 -275.64
-1798.45 -245.553
-1706.59 -224.128
-1137.32 -215.124
-517.251 -203.777
-41.7508 -177.673
388.298 -144.354
798.138 -120.908
946.632 -110.198
617.016 -97.0167
-32.0768 -69.6052
-583.013 -36.318
-802.055 -14.0789
-794.803 -4.81482
-682.83 7.08734
-332.045 32.7287
390.227 62.9783
1171.24 81.1465
1373.9 86.2628
769.842 94.3232
-19.624 115.743
-98.9831 140.663
649.278 152.686
1326.01 151.81
1009.3 154.381
-131.382 170.108
-964.012 188.43
-674.877 193.301
300.215 185.697
796.017 182.253
249.651 191.95
-733.182 203.56
-1169.07 201.43
-807.532 187.497
-259.035 178.64
-143.393 183.081
-404.352 188.938
-550.777 180.992
-341.492 162.125
9.85095 149.402
240.026 150.237
367.782 152.124
513.292 140.301
587.234 118.578
392.855 104.127
-1.93448 103.524
-232.165 103.661
-74.424 90.2527
242.349 68.008
328.274 54.142
144.357 54.3582
1.26456 54.9578
36.2292 42.1676
-40.0139 21.5612
-468.686 10.3351
-883.05 13.2792
-594.557 16.1424
447.242 5.68307
1284.72 -11.6869
897.108 -18.8501
-508.925 -11.947
-1502.57 -5.75951
-939.336 -12.9549
702.106 -26.3089
1784.12 -28.8418
1315.08 -17.6373
15.606 -7.95663
-571.621 -11.8667
164.136 -21.348
1323.54 -19.5994
1635.73 -4.65201
838.854 7.79408
-264.197 6.32663
-887.633 -0.259338
-1010.57 4.61884
-1004.05 21.9837
-895.133 35.7614
-362.328 35.2358
604.633 29.9673
1407.91 36.2878
1407.21 54.2778
637.375 67.5585
-246.29 66.15
-693.467 60.3683
-722.308 66.2569
-637.208 82.9834
-536.251 93.9144
-310.757 89.8584
-13.8259 81.8682
81.3904 85.6662
-110.106 99.5229
-251.984 106.613
-1.48163 98.5673
426.76 87.1603
410.667 87.7585
-254.848 97.7417
-916.221 100.157
-720.291 87.4899
317.862 72.2024
1187.68 69.2666
974.04 75.1851
-88.5809 72.9244
-881.045 55.8477
-681.537 37.07
71.6287 31.122
411.216 33.6354
27.7317 27.5405
-445.723 7.09473
-314.751 -13.9812
303.177 -21.6548
682.795 -21.1537
429.452 -29.5454
-64.7827 -51.678
-162.374 -73.2755
236.368 -80.8487
637.532 -80.4981
598.468 -89.2401
205.449 -111.033
-149.567 -131.102
-288.338 -136.56
-367.39 -134.366
-531.623 -141.466
-640.991 -160.92
-430.646 -177.517
147.314 -179.021
839.04 -173.248
1303.25 -177.027
1324.42 -192.536
866.542 -204.179
91.5615 -200.413
-602.053 -189.902
-721.83 -189.326
-100.565 -199.969
781.544 -205.902
1082.47 -196.327
397.196 -180.727
-741.517 -175.584
-1314.57 -181.29
-845.215 -181.633
100.551 -166.59
529.831 -146.426
95.2506 -137.379
-565.398 -138.945
-584.032 -134.671
155.947 -115.32
898.716 -91.9154
848.247 -80.3893
11.3909 -79.3297
-831.127 -72.0817
-923.778 -50.2101
-233.499 -25.4551
616.764 -13.3742
1006.71 -11.648
859.354 -3.44734
574.36 18.8419
509.557 42.826
578.841 53.3685
373.778 53.7136
-325.36 60.8263
-1195.67 81.4969
-1597.09 102.717
-1207.54 109.839
-409.383 107.032
45.4578 111.359
-200.733 128.777
-743.501 145.719
-888.435 148.071
-451.919 140.927
46.6451 141.407
50.5438 154.623
-305.804 166.494
-321.839 163.489
394.258 151.61
1351 147.987
1631.79 156.875
884.46 163.72
-299.614 155.61
-1020.67 139.436
-938.443 132.284
-416.914 137.533
43.9752 140.193
276.102 127.996
333.866 108.701
208.013 99.2883
-91.4026 102.241
-266.24 102.16
100.936 87.4573
932.849 66.7123
1433.29 56.7413
819.884 59.1125
-672.082 58.0486
-1795.84 42.6571
-1524.45 22.3079
-170.591 13.5826
961.134 17.1177
1031.78 16.7922
503.071 2.42645
367.797 -15.8628
796.243 -21.7835
944.261 -15.6519
157.73 -13.8919
-1021.33 -25.9472
-1414.1 -41.0005
-667.592 -43.1036
258.283 -33.5233
250.967 -28.9534
-588.024 -38.0832
-1105.29 -49.4174
-587.343 -47.4079
314.373 -34.279
402.209 -26.9317
-545.747 -33.2787
-1472.78 -41.1857
-1321.88 -35.5381
-274.123 -19.5047
564.045 -10.1504
540.088 -14.5732
126.681 -20.0268
125.449 -11.8714
557.381 5.80185
711.994 15.8274
217.14 11.9497
-365.634 7.50378
-244.752 16.622
534.869 34.3186
1097.93 43.3882
839.195 38.4509
190.275 33.405
47.7287 41.8512
596.441 57.9308
1048.49 64.4693
639.293 56.9851
-386.391 49.9156
-1042.43 56.3009
-772.651 69.4407
-61.7483 72.2476
228.767 61.1729
-86.1267 51.1499
-379.165 54.6307
-84.4359 64.1051
574.063 62.6296
888.165 47.5939
552.212 34.4007
-3.52704 34.8768
-196.701 40.7196
-2.11627 35.1825
92.6034 16.6107
-232.357 0.814873
-694.46 -1.03209
-730.022 1.996
-136.843 -6.60703
721.779 -27.5542
1316.02 -44.6656
1428.33 -47.472
1214.29 -45.7989
915.35 -55.8794
635.21 -77.4848
376.11 -94.1317
164.554 -96.0983
59.704 -93.9454
73.5371 -103.599
149.668 -123.902
220.35 -138.136
238.918 -137.367
157.992 -132.872
-57.769 -140.239
-350.965 -157.405
-541.861 -167.475
-456.609 -162.34
-112.43 -153.983
259.74 -157.616
407.116 -170.286
257.924 -174.984
-72.5079 -164.461
-426.568 -151.379
-689.817 -150.534
-748.522 -158.107
-475.885 -157.023
133.799 -140.924
828.616 -123.108
1204.31 -117.931
1032.11 -120.704
479.024 -114.34
-37.5031 -93.3902
-212.621 -71.7548
-48.6713 -63.2818
273.687 -62.4375
609.903 -52.1666
872.435 -27.9282
918.695 -4.17329
588.805 5.79989
-56.3683 8.37211
-619.622 20.5268
-649.089 45.9006
-100.635 69.5423
551.247 78.758
752.712 80.7746
416.041 92.4731
-35.6855 116.583
-170.586 137.719
-10.3337 143.844
69.5405 143.025
-160.004 152.007
-507.244 172.619
-624.786 189.107
-446.046 190.136
-232.14 184.606
-187.701 189.093
-161.932 204.532
160.607 214.854
806.017 209.476
1368.87 198.113
1386.65 197.127
812.068 206.571
51.9119 210.112
-446.685 197.954
-584.673 180.603
-586.58 174.16
-678.202 177.799
-864.117 174.969
-988.445 156.686
-910.133 134.212
-582.446 123.343
-51.132 122.36
514.291 114.54
802.085 91.7256
513.912 65.8969
-338.591 52.484
-1310.57 48.8645
-1813.09 38.1857
-1605.8 13.1233
-990.782 -13.6761
-485.157 -27.2098
-324.14 -31.003
-327.763 -42.0206
-222.255 -66.729
18.014 -91.8886
206.002 -102.973
231.192 -104.425
166.913 -113.282
60.9372 -135.163
-237.779 -156.271
-880.342 -162.635
-1650.51 -159.601
-1969.94 -164.252
-1430.97 -181.356
-318.771 -196.614
527.592 -196.653
468.334 -187.733
-335.284 -186.93
-1107.8 -198.158
-1217.49 -206.67
-694.602 -199.732
-32.2116 -184.501
389.323 -178.004
579.274 -183.291
710.094 -185.204
800.544 -171.69
733.968 -150.78
517.571 -139.389
361.501 -139.7
430.082 -136.173
590.816 -117.468
520.055 -92.4487
76.5782 -77.8761
-493.651 -75.0221
-769.529 -68.0215
-551.673 -46.2529
-22.3276 -19.381
462.807 -3.93539
